1206125147;3.66780781746;0.0215659141541;0.317808777094;3.64732217789;-0.0348103716969;0.319864839315;3.63707494736;-0.0630099624395;0.320613622665;3.66488051414;0.0119900554419;0.317962318659;3.6441693306;-0.0443050712347;0.319880127907;3.62690496445;-0.0912313982844;0.32024499774;3.66885781288;0.0211795866489;0.317802399397;3.62349009514;-0.100628890097;0.319982647896;3.6444299221;-0.0444070249796;0.320855885744;3.66585493088;0.0116270035505;0.317956417799;3.64469408989;-0.0445005446672;0.319876939058;3.64469242096;-0.0445053204894;0.320854306221;3.66277718544;0.00210051983595;0.318110883236;3.63782596588;-0.0632857382298;0.31991097331;3.65242004395;-0.0260540321469;0.318581104279;3.64521861076;-0.0447006821632;0.31987375021;3.64521670341;-0.0447054058313;0.320851117373;3.67459487915;0.0296917408705;0.317631781101;3.63820052147;-0.0634303539991;0.319908678532;3.64547872543;-0.0448071956635;0.320849537849;3.66780185699;0.0108748823404;0.317944616079;3.66045284271;-0.00770863890648;0.319796621799;3.66044998169;-0.00771596282721;0.321332484484;3.67943143845;0.0385309904814;0.317466646433;3.6422894001;-0.0542939901352;0.319887697697;3.68378162384;0.0475583672523;0.317304462194;3.66127538681;-0.00803783535957;0.319791644812;3.63876008987;-0.0636568516493;0.320603400469;3.67304897308;0.0195409357548;0.317776978016;3.63894844055;-0.0637296363711;0.319904148579;3.64273643494;-0.0544794872403;0.320722728968;3.68505144119;0.0470381975174;0.317296773195;3.66209721565;-0.00837440043688;0.319786667824;3.63913369179;-0.0638097971678;0.320601135492;3.68568587303;0.0467738360167;0.317292928696;3.65091466904;-0.0362148657441;0.319843024015;3.67071509361;0.0096815302968;0.317926943302;3.64731144905;-0.0455480217934;0.319861084223;3.63950681686;-0.0639660954475;0.320598870516;3.65938425064;-0.0180961340666;0.318403065205;3.63969445229;-0.0640422999859;0.319899648428;3.63181591034;-0.0824272930622;0.320358633995;3.6716837883;0.00926633924246;0.317921072245;3.6478331089;-0.0457715839148;0.319857895374;3.6398794651;-0.0641257315874;0.320596635342;3.6721675396;0.00905548036098;0.317918121815;3.64006686211;-0.0642036572099;0.319897383451;3.67265081406;0.00884243100882;0.317915201187;3.6483540535;-0.0459998175502;0.319854736328;3.64025139809;-0.0642887204885;0.320594370365;7.47184658051;8.58428573608;0.433049619198;3.6772210598;0.0177523940802;0.317751675844;3.65678954124;-0.027863048017;0.319811224937;3.65269970894;-0.0369943603873;0.320949196815;7.52353477478;8.6050491333;0.433309823275;3.6736164093;0.00840982049704;0.31790933013;3.64887404442;-0.046232752502;0.319851607084;7.37363910675;8.17974090576;0.300708144903;3.6282491684;-0.0917820259929;0.320236831903;7.46000146866;8.37046813965;0.430252492428;3.67826008797;0.0172818005085;0.317745357752;7.3574552536;8.05525875092;0.30076032877;7.38217306137;8.10926055908;0.426851481199;3.67458057404;0.0079684779048;0.317903488874;7.40285491943;8.0661239624;0.174696236849;3.64939308167;-0.0464703962207;0.319848448038;7.36134719849;7.97641038895;0.300709813833;3.63259625435;-0.0827748626471;0.320353925228;7.47026348114;8.21181869507;0.428181737661;3.68353271484;0.0258591026068;0.317577570677;7.44044685364;8.05966091156;0.174332156777;3.63694405556;-0.0737662613392;0.319912493229;7.38586711884;7.94294691086;0.300553172827;7.5042181015;8.19602775574;0.42797550559;3.675542593;0.00751845538616;0.317897647619;7.45244693756;7.99877405167;0.17493802309;3.64991140366;-0.0467127114534;0.319845288992;7.4358458519;7.96364927292;0.300264954567;3.64136385918;-0.0647978037596;0.320587605238;7.52104759216;8.14392185211;0.427299320698;7.5157585144;8.04617786407;0.173602983356;7.46022891998;7.92992162704;0.300109028816;7.5849571228;8.19105243683;0.427915364504;3.69823455811;0.0520827025175;0.317080974579;7.53608512878;8.00313949585;0.173886597157;3.63738751411;-0.0739769786596;0.31990981102;7.47573280334;7.87810468674;0.299999207258;3.64173316956;-0.0649742037058;0.320585370064;7.61457061768;8.16574287415;0.427591770887;3.67698216438;0.00682707130909;0.317888885736;7.59999132156;8.04992294312;0.172547742724;7.53913211823;7.92514657974;0.299640834332;7.6572303772;8.16727638245;0.427619338036;3.6995613575;0.0514354556799;0.317072898149;3.65536522865;-0.038241609931;0.319816023111;3.65094256401;-0.047215513885;0.320816367865;3.66493606567;-0.0206798911095;0.318369358778;7.90690898895;8.41113948822;0.164436578751;3.62449407578;-0.101066827774;0.31997653842;7.90297317505;8.40331554413;0.297656685114;3.63348150253;-0.0832022130489;0.320348531008;3.64740180969;-0.0566316954792;0.319018930197;3.62913513184;-0.0922082364559;0.319952219725;7.96376037598;8.34998416901;0.297278165817;7.91780853271;8.26048851013;0.42890304327;3.63392043114;-0.083429723978;0.319508105516;7.96346950531;8.1804895401;0.427906244993;8.22000312805;8.49649906158;0.159541293979;8.21923732758;8.32646942139;0.161579266191;8.23420715332;8.35392856598;0.29567733407;8.14776802063;8.19537162781;0.428215622902;8.22037124634;8.24603939056;0.162520945072;8.26438903809;8.32599258423;0.295488238335;8.17729568481;8.16779613495;0.4278909266;3.63943624496;-0.0750397741795;0.319897294044;8.31387901306;8.33289527893;0.295197069645;3.63479208946;-0.0839051678777;0.319502770901;3.63972568512;-0.0752022266388;0.319895505905;3.62493109703;-0.101301088929;0.320113509893;11.9003486633;14.3568267822;0.508840680122;3.67002868652;-0.0234299898148;0.318338155746;3.62500333786;-0.101341836154;0.319973438978;3.65502262115;-0.0493964962661;0.320791423321;11.9503965378;14.3049764633;0.508244872093;3.69104599953;0.0106109678745;0.317667245865;3.6453769207;-0.0669188350439;0.319864958525;3.66060066223;-0.0410742461681;0.320900917053;12.2626104355;14.4233140945;0.510061144829;3.69204854965;0.0100146979094;0.317661046982;3.64058804512;-0.0757054314017;0.319890201092;3.66117358208;-0.0414149165154;0.320897400379;12.3488416672;14.4300374985;0.510248124599;12.4456853867;14.4533720016;0.510657072067;3.6721765995;-0.0247076526284;0.318324893713;3.66174697876;-0.0417568087578;0.31977686286;3.66174459457;-0.0417608097196;0.320893853903;12.5168237686;14.4334774017;0.510504484177;12.5774850845;14.3961982727;0.510128378868;3.71519732475;0.0427360534668;0.316976875067;3.66231560707;-0.0421079993248;0.319773346186;3.66231322289;-0.0421119332314;0.320890337229;12.6380281448;14.3586435318;0.509752452374;12.7037782669;14.3292741776;0.50948792696;3.69503355026;0.00817103683949;0.317642509937;3.66288208961;-0.0424643978477;0.319769799709;3.64679980278;-0.0677926689386;0.320554256439;12.7962808609;14.3417901993;0.50977742672;12.8782930374;14.3369226456;0.509843409061;3.71774101257;0.0411206483841;0.316961050034;3.64172315598;-0.0764129906893;0.319883137941;3.64715242386;-0.0680186152458;0.320552051067;12.9658918381;14.3399915695;0.510018229485;12.9941244125;14.2512559891;0.269523829222;13.0701150894;14.3676748276;0.510521769524;3.71900486946;0.040295496583;0.316953122616;3.64200401306;-0.0765963643789;0.319881379604;13.0542812347;14.211810112;0.26914742589;3.66400575638;-0.0431964695454;0.320879787207;13.1692676544;14.3863649368;0.510912120342;13.268781662;14.4044513702;0.511299729347;3.72026324272;0.0394587367773;0.316945254803;3.66456770897;-0.0435646250844;0.31975927949;13.252202034;14.2483453751;0.267974197865;3.66456508636;-0.0435683131218;0.320876270533;13.351940155;14.39702034;0.511355876923;13.3292703629;14.2325839996;0.267504662275;13.4352397919;14.389122963;0.511410593987;3.72151613235;0.038610458374;0.316937357187;13.4050388336;14.2143983841;0.0247965455055;3.64256215096;-0.0769708231091;0.319877892733;13.4458942413;14.2742071152;0.266820371151;3.66512203217;-0.0439452677965;0.320872753859;13.5638008118;14.4468107224;0.512336611748;13.5049324036;14.2307252884;0.0232247114182;13.5006456375;14.2245063782;0.266470253468;13.6022567749;14.371919632;0.511515676975;3.69992685318;0.00491721183062;0.317611843348;13.5880432129;14.2218170166;0.0221618711948;3.64283943176;-0.0771618932486;0.319876134396;13.6008663177;14.2402534485;0.265873163939;3.65996694565;-0.0525364242494;0.320760607719;13.6859674454;14.362610817;0.5115660429;13.6712875366;14.2124404907;0.0210976004601;13.6841926575;14.2308320999;0.265366852283;13.8157653809;14.4183130264;0.512482523918;3.72400450706;0.0368794798851;0.316921651363;13.7777748108;14.2352294922;0.0193477571011;3.64311528206;-0.0773555040359;0.319874376059;13.7676525116;14.2209348679;0.264859110117;3.64889264107;-0.0691965669394;0.320541113615;13.9000139236;14.4078617096;0.512528300285;13.907910347;14.2898960114;0.0169098079205;13.8512363434;14.2105703354;0.264349907637;13.9843864441;14.3969392776;0.512572586536;3.67846632004;-0.0288906022906;0.318285435438;13.9685621262;14.2463626862;0.0165244042873;3.62584733963;-0.101887911558;0.319968163967;13.9817266464;14.2646255493;0.263584583998;3.6492357254;-0.0694416984916;0.320538938046;14.0688838959;14.3855371475;0.512615442276;14.0761070251;14.2672395706;0.0147659480572;14.0658321381;14.2531118393;0.26307079196;14.1299743652;14.3413085938;0.512226641178;3.68506407738;-0.0213259458542;0.318109214306;14.1603822708;14.255197525;0.013691842556;3.64366292953;-0.0777502954006;0.319870918989;14.150053978;14.2411203384;0.26255556941;3.66140794754;-0.0535659641027;0.320751458406;14.1909093857;14.2968015671;0.511838138103;14.2447757721;14.2426738739;0.0126163959503;14.2343940735;14.2286491394;0.262038916349;14.3052349091;14.324344635;0.512414157391;14.3532123566;14.261715889;0.0108501315117;14.3308134079;14.2317237854;0.261455416679;14.3841094971;14.3030862808;0.512345075607;14.4379587173;14.2481307983;0.00977095961571;14.4274759293;14.2342166901;0.260869652033;14.5171775818;14.3532733917;0.513235330582;14.5470161438;14.2659025192;0.0079992711544;14.5364837646;14.2520465851;0.260215342045;14.6024856567;14.3388805389;0.513268828392;14.6564445496;14.2829856873;0.00622451305389;14.5971860886;14.2057037354;0.259824723005;14.7183198929;14.3636779785;0.513832271099;14.741771698;14.267742157;0.00513932108879;14.7311401367;14.2539978027;0.259031534195;14.822350502;14.3719100952;0.514180004597;14.8271942139;14.2520093918;0.0040528178215;14.8165121078;14.2383203506;0.258503854275;14.9082241058;14.3558483124;0.514207601547;14.9127149582;14.2357902527;0.0029648244381;14.9019813538;14.2221546173;0.257974714041;14.9941921234;14.3392953873;0.514233767986;15.0418462753;14.273891449;0.000658631324768;14.9875383377;14.2054986954;0.257444232702;15.1051206589;14.3535737991;0.514680147171;15.1090230942;14.2330951691;8.85426998138E-05;15.098192215;14.2195739746;0.256774604321;15.2164020538;14.367149353;0.515123426914;15.2200717926;14.2464065552;-0.00170150399208;15.1903409958;14.209610939;0.256205797195;15.3406009674;14.3955745697;0.515773534775;15.3062019348;14.2280101776;-0.00279676914215;15.2826385498;14.1990995407;0.255635172129;15.4526414871;14.4076786041;0.516210198402;15.392408371;14.2091169357;-0.00389334559441;15.4195365906;14.2421131134;0.254817187786;15.5650215149;14.4190702438;0.516643762589;15.5042209625;14.2205114365;-0.00569099187851;15.5059652328;14.222615242;0.254276752472;15.6394395828;14.3835639954;0.516448199749;15.5907087326;14.2005186081;-0.00679117441177;15.5860528946;14.1949529648;0.253770470619;15.7587060928;14.4013557434;0.516981005669;15.7030534744;14.2105941772;-0.00859415531158;15.6725912094;14.1744909286;0.25322753191;15.8719167709;14.4107284546;0.517406344414;15.8157243729;14.2199525833;-0.0104002058506;15.8175258636;14.2220687866;0.252359747887;15.978969574;14.4117650986;0.517724990845;15.8766183853;14.1678943634;-0.010803103447;15.8784322739;14.170006752;0.251956790686;16.0211467743;14.3362569809;0.517006278038;15.9896717072;14.1760282516;-0.0126135349274;15.9849596024;14.170586586;0.251299589872;16.1611099243;14.3740272522;0.517838001251;16.0767307281;14.1533107758;-0.0137222111225;16.0785827637;14.1554307938;0.250712931156;16.2424430847;14.3430566788;0.517737627029;16.2167167664;14.1901140213;-0.0162436068058;16.2053718567;14.1772346497;0.249940514565;16.3832511902;14.3791704178;0.518561780453;16.3306999207;14.1960630417;-0.0180632174015;16.3259544373;14.1907205582;0.249201178551;16.4449195862;14.3246192932;0.518149852753;16.4449825287;14.2012777328;-0.0198858678341;16.4202041626;14.1736288071;0.248607292771;16.5063762665;14.269785881;0.517738223076;16.5327453613;14.1760883331;-0.0210033655167;16.5212688446;14.1633901596;0.247974216938;16.5944442749;14.2443466187;0.517735779285;16.6474952698;14.1799430847;-0.0228312313557;16.6629219055;14.1968669891;0.247113063931;16.6825485229;14.2183942795;0.517731964588;16.7151603699;14.1315383911;-0.0234197676182;3.6267683506;-0.102638922632;0.319962143898;16.7306652069;14.1484003067;0.246663659811;3.64030456543;-0.0879177600145;0.320305287838;16.8519077301;14.280257225;0.518948018551;16.9404563904;14.2529363632;0.518939077854;3.71562218666;-0.00777384638786;0.317509353161;3.64049339294;-0.0880910903215;0.319885134697;3.65415430069;-0.0734867602587;0.320506691933;17.1110057831;14.3127317429;0.520144820213;17.1999816895;14.284029007;0.520130634308;3.74406194687;0.0203775316477;0.316790133715;3.67514681816;-0.0520456470549;0.319690316916;3.67514443398;-0.0520481616259;0.320807307959;17.3234462738;14.2910308838;0.520619809628;17.4610843658;14.3116483688;0.521306931973;3.74517273903;0.0193112194538;0.31678250432;3.66868567467;-0.0597046539187;0.319726079702;3.66172885895;-0.0668915510178;0.320602953434;17.5504875183;14.2810354233;0.521286308765;3.68984723091;-0.0384587571025;0.31821039319;17.6957798004;14.307144165;0.522066771984;3.71119880676;-0.0173860266805;0.317670762539;3.66911435127;-0.0601233169436;0.31972309947;3.6270160675;-0.102875061333;0.320100069046;17.7854423523;14.2752523422;0.522041916847;17.9314804077;14.2995967865;0.522814631462;3.71198868752;-0.0181707367301;0.317665278912;3.69784855843;-0.0322863981128;0.319560259581;3.64830732346;-0.0817416906357;0.320398598909;18.0213890076;14.2664165497;0.522785604;3.71238136292;-0.0185658112168;0.3176625669;3.64842939377;-0.081862077117;0.31983923912;3.64842820168;-0.0818632394075;0.320397734642;18.0828666687;14.204574585;0.522357463837;3.71277236938;-0.0189626663923;0.317659825087;3.66996192932;-0.0609723478556;0.319717228413;3.66996002197;-0.0609743632376;0.320694595575;18.1726417542;14.1704673767;0.52232670784;18.3197479248;14.1916208267;0.52308678627;3.71354961395;-0.0197617337108;0.317654371262;3.67038059235;-0.0614026561379;0.319714277983;3.67037844658;-0.0614046230912;0.320691645145;18.5536804199;14.2950592041;0.525027990341;3.71393585205;-0.0201639160514;0.31765165925;3.64168071747;-0.0892653912306;0.319876909256;3.670586586;-0.0616211816669;0.320690184832;18.6731529236;14.286154747;0.525381982327;3.71432042122;-0.0205678939819;0.317648917437;3.67079567909;-0.0618367791176;0.319711357355;3.67079377174;-0.0618387013674;0.320688724518;18.7638206482;14.2489471436;0.525339484215;18.9127464294;14.2660036087;0.526081264019;3.71508479118;-0.0213810577989;0.317643493414;3.67120742798;-0.0622746758163;0.319708436728;3.64926028252;-0.0827294588089;0.320391893387;19.0035934448;14.2274875641;0.526034593582
